train_content,label

其使T生,5

其使l之生,5

可以u脯,0

可以脯作,0

苏恭曰，生汉中、剑南，苗似羊桃，夏生白花，秋实圆绿，冬实赤D，凌冬不凋，根似芍药，长安谓之吴牡丹,3

苏恭曰，生汉中、剑南，苗似羊桃，夏生白花，秋实圆绿，冬实赤Q，凌冬不凋，根似芍药，长安谓之吴牡丹,3

单炒者z重为佳,0

单炒者重油为佳,0

文似枚皋b加敏速，记书易若张巡。,2

文似枚皋加敏速，记书易若巡。,2

花不甚密，厚蒂多心，非F非千，另有一种风致,3

花不甚密，厚蒂心多，非单非千，另有一种风致,3

隔r位列置者曰梁,6

隔位列置b曰梁,6

可一棵梅树竞在冬天里挺拔着像一坚强的士兵，冬风吹来，它不服，再挺拔点，冬天没有一块冰雪，寒风能斗过它?可以说它的b典里没有“不可能”这几个,4

可一棵腊梅树竞在冬天里挺拔着像一个坚强的士兵，冬风吹来，它不服，再挺u拔点，冬天没有一块冰雪，寒风能斗过它?可以说它的典里没有“不可能”这几个,4

既K之,5

既之,5

其言v不让,5

其言让不,5

侃l侃如也,5

侃如也,5

河z应龙？,2

河应龙？,2

如有王O者,5

如有者,5

叔于田，乘乘黄。两服上襄，两骖雁行。叔在薮，火m烈具扬。叔善射忌，又良御忌。抑罄控忌，抑纵送忌。,2

叔于田，乘乘黄。两服上襄，两骖雁行。叔在薮，火烈具扬。叔善d忌，又良御忌。抑罄控忌，抑纵送忌。,2

d以行之,5

礼以之,5

最美丽的地方就是花瓣和花蕊了，有些颜色是白色的，也有些f色是粉色的，摸上去丝丝滑滑像刚出生的小宝宝的小脸蛋，花蕊的形状像一根根黄色的小棒，被微风吹一，牡丹花右摇晃，还招来了许多的蜜蜂和蝴蝶,3

最美丽的地方就是花瓣和花蕊了，有些颜色是白色的，也有些颜色是粉色的，摸去上丝丝滑滑像刚出的小宝宝的小脸蛋，花蕊的状形像一根根黄色的小棒，被微风一吹，牡丹花左右摇晃，还招来了许多的蜜蜂和蝴蝶,3

W有蔓草，零露漙兮。有美一人，清扬婉兮。邂逅相遇，适我愿兮。,2

野有蔓草，零露漙兮。有美一人，扬婉兮。邂逅相遇，适我愿兮。,2

床並葛鞋寒兔伏，窗q檉几老龍跧。,2

床並葛鞋寒兔伏，窗橫檉O几老龍跧。,2

满洲 跳神肉 妙最,0

满洲 跳神肉 最N妙,0

良厨先多磨刀，多换，多刮板，多洗手，然后治莱,0

良厨多磨刀，多换布，多刮板，多洗手，然后治莱,0

巨者众共挥力，小由阔开，就身起弦声，俱从冷锤点发,6

巨者众共挥力，由小阔开，就C身起弦声，俱从冷锤点发,6

花d谢后，花瓣中间的草莓果渐渐长大,4

花谢后，花瓣X中间的草莓果渐渐长大,4

主关格，诸癃结，小便不通，出刺，决k肿，明目去翳，破胎堕子，下闭血。一名巨句麦。生川谷。,1

主关格，诸癃结，小便不通，出刺，决痈肿，明目去翳，破堕子，下t闭血。一名巨句麦。生川谷。,1

丹牡花的颜色也有很多,3

牡丹花的q色也有很多,3

凡没人出水，热毳急覆之，缓则寒栗死,6

凡没人出水，煮热毳急覆之，缓Z寒栗死,6

小戎俴收，五楘梁辀。游环胁驱，阴靷鋈续。m茵畅毂，驾我骐馵。,2

小戎俴收，五楘梁辀。游环胁驱，阴靷鋈续。文茵H毂，驾我骐馵。,2

風吹髮亂，巖溜濺碁寒。,2

風松吹髮亂，巖溜濺碁寒。,2

此q元人作曲之家门也,6

此元D作曲之家门也,6

惟宫调、音字、口法，则唱曲者不可不知,6

惟调宫、字音、口法，则唱曲者不可不知,6

n顷溪光上下天。,2

万顷光上下天。,2

鸡豆粥碎磨鸡豆为粥，鲜者最佳，陈者亦可,0

鸡豆粥磨碎豆鸡为粥，鲜者最佳，陈者亦可,0

遂以P见于乡大夫、乡先生,6

遂以挚于见乡大夫、乡先生,6

主心腹旁光寒热，利小便，止血，消淤x血。久服，轻身益气力，延年神仙。生池泽。,1

主心腹旁光寒热，利小便，止血，消淤血。久服，轻身益气力，延q神仙。生池泽。,1

炙时须待泡水后干，用甜酱水干煨，甚佳,0

炙时须待泡水干后，用甜酱干水煨，甚佳,0

它那婀娜多姿的树干映衬那柔软的枝条，还o有那满树可爱的叶子，乍一看，就像一位楚楚动人的女子，亭亭玉立,4

它那婀娜多姿的树干映衬那柔软的枝条，还有那满树可爱的叶子，w一看，就像一位楚楚动人的女子，亭亭玉立,4

E怡怡如也,5

T怡如也,5

挑兮兮，在城阙兮。一日不见，如三月兮。,2

挑兮达兮，在城兮。一日不见，如三月兮。,2

夕兮帝郊，君谁须兮云之际,2

夕宿兮帝郊，君谁须兮云J之际,2

此须武、高龙、虎压乃可尔耳,6

此须玄武、龙高、虎压乃可尔耳,6

R其苞平圆如珠，喜水而怕雨久,3

其苞圆如珠，喜水而怕雨久,3

n禄自保没身不见匈奴为边竟忧也！ 躬掎禄曰： 臣为国家计，冀先谋将然，豫图未形，为万世虑,6

臣禄自保没身不见奴匈为边竟忧也！ 躬掎禄曰： 臣为国家计，冀先谋将然，豫图未形，为万世虑,6

主疽疡疥搔，热气，i恶创，癞疾，死肌，堕眉，杀痔虫，去黑子息肉。一名恶疢.生山谷。,1

主疽疡疥搔，热气，恶创，癞疾，死肌，堕眉，杀痔虫，去黑子息肉。y一名恶疢.生山谷。,1

安g紫，〈紫花也，开头径尺馀，本出于城中千叶安胜院，因此得名,3

安胜紫，〈紫花也，开头径尺馀，本出于城O千叶安胜院，因此得名,3

又曰：帝时，飞黄服皂也,6

又曰：黄帝时，飞黄K皂也,6

是洛阳者，果l天下之第一也,3

是洛阳者，果天下之一第也,3

令可降胡诈为卑爰疐使W者来上书，欲因天子威告单于归臣侍子，因下其章，令匈奴客闻焉,6

可降令胡诈为卑爰疐使者来上书，欲因天子威告单于归臣侍子，因下其章，令匈奴客闻焉,6

冬天，花凋谢了，草枯萎了，i许多树的叶子都落尽了，松树那像针一样的叶子却在寒风中摆动着，F好像在说“我们不怕冷！”,4

冬天，花凋谢了，草枯萎了，许w树的叶子都落尽了，松树那像针一样的叶子却在寒风中摆P着，好像在说“我们不怕冷！”,4

甲鱼o宜小不宜大,0

鱼甲宜小不宜大,0

但欣赏之余，你可千万别用手触摸它，哪怕是轻轻地抚摩，也会使全E颤抖，发出沙沙的声响,4

但欣赏之余，你可千万别用手触摸它，哪怕是轻轻地抚摩，也会使全树颤z抖，发出沙沙的声响,4

龙女花，出大理府太B感通寺，树、叶全似山茶，蘂大而香,3

龙女花，出大理府太和感寺，树、叶全似山茶，蘂大而香,3

父D也,5

父也,5

抽出一根花蕊，根部是淡藕荷色的，由内向外逐渐变深，由淡藕p荷色到深藕荷色，又由深藕荷色变为紫色，多么美丽的紫荆花呀！,4

抽出一根花蕊，根部是淡藕荷色的，由内向外逐渐变深，由淡藕荷色到深藕色，又由深藕荷色为变紫色，多么美丽的紫荆花呀！,4

专独P者,5

独者,5

塘泥e力厚，见水难化,3

塘泥粘力厚，见水难,3

花F花落，岁月荏苒，每一朵花儿都是时光的见证,3

花开花落，岁月荏苒，每一朵j花儿都是时光的见证,3

其开八可、九寸许，色类丹州黄而微带红，温润匀荣，其状色端整，类刘师阁而黄，诸名圃皆未有，然亦甘草黄之比欤,3

其开头可八、九寸许，色类丹州黄而微带红，温润匀荣，其状色端整，类刘师阁而黄，诸名圃皆未有，然亦J甘草黄之比欤,3

味甘寒L毒。,1

甘味寒无毒。,1

兄噬犬，弟何欲？,2

兄有噬犬，弟欲？,2

《盐铁论》曰：昔秦法X於秋荼，而密於凝脂，然上下相趋，奸伪萌生,6

《盐铁论》曰：昔秦法t繁於秋荼，而密於凝脂，然上下相趋，奸伪萌生,6

或z索繁碎，以黍椹相和，于葫芦内点种，过处，用帚扫匀,4

或虑索繁碎，以黍椹相和，于葫芦内H点种，过处，用帚扫匀,4

案《广雅》云：巴菽，巴豆也。《列仙传》云：元俗饵巴豆。《淮南子》说M林训云：鱼食巴菽而死，人食之而肥。,1

案《广雅》云：巴菽，巴豆也。《列仙传》云：元俗饵巴豆。《淮南子》说林训云：鱼d食巴菽而死，人食之而肥。,1

案《说文》云：芡，鸡头也。《广雅》云：芡，鸡也，《周礼》，笾人加笾之实芡。郑元云：芡，鸡头也。方言云：芡，鸡头也，北燕谓之，青徐R泗之间，谓之芡。,1

案《说文》云：芡，鸡头也。《雅广》云：芡，鸡头也，《周礼》，笾人加笾之实芡。郑元云：芡，鸡头也。方言云：芡，鸡头也，北燕f之，青徐淮泗之间，谓之芡。,1

案二胶，本经不着所出，本疑经但作胶，《名医》增白字阿字，分为二条。,1

案二胶，本经不着所出，疑经本但作胶，《名医》增白字阿字，分为二条。,1

主l立于门东，兄弟在其南，少退，西面，北上,6

主人立于东门，兄弟在其南，少退，西面，北上,6

夫子g问于守庙者,5

夫子问于守g者,5

《吴s普》曰：蓪草，一名丁翁，一名附支，神农黄帝辛，雷公苦，生石城山谷，叶菁蔓延，止汗，自正月采（《御览》）。,1

《吴普》曰：蓪草，一名丁D，一名附支，神农黄帝辛，雷公苦，生石城山谷，叶菁蔓延，止汗，自正月采（《御览》）。,1

共养劳赐，一L少府,6

共养赐劳，一出少府,6

层层如雨g脚，郁郁似云头,6

层层如雨脚，郁郁似云,6

彼候人兮，何戈与祋。m其之子，三百赤芾。,2

彼候兮人，何戈与祋。彼其之子，三百赤芾。,2

王安期作东海郡，吏录一T夜人来,6

王安期作东海郡，录吏一犯夜人来,6

N重此恩逾父母。,2

珍重此恩逾x母。,2

《吴普》曰：鬼督邮，一名神草，一名阎狗，或生太山，或少室，茎箭赤无叶，根如芋子，三月四月八月，采根，日干，治L痈肿（《御览》）。,1

《吴普》曰：鬼督邮，一名神，一名阎狗，或生太山，或少室，茎箭赤无叶，根如芋子，三月四月八月，根采，日干，治痈肿（《御览》）。,1

乃与中郎谷师谭共d因中常侍宋弘上变事，告焉,6

乃与中郎谷师谭共因中常侍宋P上变事，告焉,6

知B次也,5

知之也,5

今天阳光明媚，普照大地，风一阵阵吹过，像是帮助太阳送阳光给地球上的花j树木，树最先收到阳光的洗礼，枝叶上的树叶都变得绿油油的闪闪发亮,4

今天阳光明媚，普照大地，风一阵阵吹过，像是帮助阳送阳光给地球上的花草树木，树最先收到k阳光的洗礼，枝叶上的树叶都变得绿油油的闪闪发亮,4

p两个承局进堂里去了，不想太尉从外面进来，设计陷害林冲,6

两个承局进堂里去了，不想太尉从外面进，设计陷害林冲,6

一汤瓶宜洗净，置汤分寸以及肩度,0

一汤瓶宜洗净，置汤分寸及以肩为度,0

汉宫春，〈红胎，硬茎，必独本成树方岁岁有花，花叶直竦I立，其色深红，出张氏,3

汉宫春，〈红胎，硬茎，必独本成树方岁岁有花，花叶直竦而立，M其色深红，出张氏,3

案《广Q》云：（上艹下左米右焦），奚毒，附子也，一岁为萴子，二岁为乌喙，三岁为附子，四岁为乌头，五岁为天S雄。《淮南子》缪称训云：天雄，乌喙，药之凶毒也，良医以活人。,1

案《广雅》云：（上艹下左米右焦），奚毒，附子也，一岁为萴子，二岁为乌喙，三岁为附子，四岁为乌头，五岁为天雄。《淮南子》L称训云：天雄，乌喙，药之O毒也，良医以活人。,1

味X辛平。,1

味辛E。,1

力而为本,5

而B为本,5

《E名医》曰：生咸阳。,1

《名》曰：生咸阳。,1

戒火锅冬日宴客，惯用火锅，对客喧腾，已属可厌；且各菜之味，定有一火候，宜文宜武，宜撤宜添，瞬息难差,0

戒火锅冬日宴客，惯用火锅，对客喧腾，已属可厌；且各菜之味，有一定火G，宜文宜武，宜撤宜添，瞬息难差,0

——晋卫恒《q体书势》 ,6

——晋恒卫《四体书势》 ,6

Z如,5

如何,5

以受虚人,5

以虚q受人,5

《名医》曰：一名巴椒，一名蓎藙，生武都及巴郡，八月采实，阴干。案《子范计然》云：蜀出武都，赤色者善。陆玑云：蜀人作荼，又见秦椒，即《尔雅》莍.陶宏景云：俗呼为樛。,1

《名医》曰：一名巴椒，一名蓎藙，生武都及巴郡，八月采实，阴干。案《范子计然》云：蜀椒出都武，赤色者善。陆玑云：蜀人e荼，又见秦椒，即《尔雅》莍.陶宏景云：俗呼为樛。,1

魏花，〈千叶，肉红略有粉m梢，出魏丞相仁溥之家，树高不过四尺，花高五、六寸，阔三、四寸，叶至七百馀,3

魏花，〈千叶，肉红略有粉梢，出魏相丞仁溥之家，树高不过四尺，花高五、六寸，阔三、四寸，叶至七百馀,3

叶v、涩，平，无毒,3

苦叶、涩，平，无毒,3

主痎疟，r寒热，邪气，泄利，阴不起，病酒，头痛。生汉中。,1

主痎疟，寒热，邪气，泄利，不阴起，病酒，头痛。生汉中。,1

粘i下粘上，则犯其暴气,6

粘下粘上，则犯其暴U气,6

下井人以长绳系腰，腰带叉口袋两条，及泉近宝石，随手疾v入袋,6

下井人以长绳系腰，腰带叉口袋条两，及泉近宝石，随手疾拾入袋,6

人之侮，不动于色,6

受之侮，不动于色,6

公伯寮其命何,5

公伯寮其命如何,5

《名医》曰：生华阴，二月四月采实，干。,1

《名医》曰：生华，二月四月采实，阴干。,1

A如吃不得何？,0

g如吃不得何？,0

R心待報期年政，留與工師播管弦。,2

天心待報期年政，留與工師播管。,2

日本岁以重O购去,3

日本岁以重价去,3

有生成嫩极者，用酒酿浸之，加糖则自吐其油，名为泥螺，以无泥为佳,0

有生成极嫩者，用酒浸之，加糖则自吐其油，名为泥螺，以无泥为佳,0

移檜托禪子，携家上赤。,2

移檜禪子，携家上赤城。,2

故听且焉,5

故听且速h,5

n况有修蛾兼粉领。,2

况有修蛾兼粉Y领。,2

《吴普》曰：石蜜，神农雷公甘气平，生河源或l河梁。（《御览》又一引云：生武都山谷）,1

《吴普》曰：蜜石，神农雷公甘气平，生河源或河梁。（《御览》又一引云：生武都山谷）,1

主儿小惊痫夜蹄，去三虫，减黑皯，令人面色好，男子阴疡病。生平泽。,1

主小儿惊痫蹄，去三虫，减黑皯，令人面色好，男子阴疡病。生平泽。,1

味篇云：和之R美者，阳朴之姜，高诱注，朴阳地名在蜀郡，司马相如上林赋，有茈姜云云。,1

味篇云：和之Y者，阳朴之姜，高诱注，阳朴地名在蜀郡，司马相如上林赋，有茈姜云云。,1

案《说文》云：苷，甘草也，蘦，大苦也，苦，大苓苦也；《广雅》云：美草，甘草也，《毛诗》云隰有苓，《传》云，苓，大苦；《尔雅》云：蘦，大苦；郭璞云：今甘草，蔓延生，叶似荷，青黄，茎赤黄，有节，x节有枝相当，或云蘦W似地黄，此作甘，省字，蘦，苓通。,1

案《说文》云：苷，甘草也，蘦，苦大也，苦，苦大苓也；《广雅》云：美草，甘草也，《毛诗》云隰有苓，《传》云，苓，大苦；《尔雅》云：蘦，大i；郭璞云：今甘草，蔓生，叶似荷，青黄，茎赤黄，节，节有枝相当，或云蘦似地黄，此作甘，省字，蘦，苓通。,1

息体丰盛，褥弦展转，穴星轩N昂，吐出泡脉,6

息体丰盛，褥弦转，穴星轩昂，吐出泡脉,6

有深浅k二色,3

有深浅q二色,3

【顶红】　出洋中，俗呼为洋凤仙,3

【鹤顶红】　洋出中，俗呼为洋凤仙,3

释Y陵行，何之迁之？,2

释舟陵行，何迁之之？,2

若非火嶽□□地，得那吾師住久長。,2

若非火嶽□□地，那得吾師住長。,2

入秋色较淡，然I不泛白，足入清赏,3

入秋色较淡，然不泛白，入足清赏,3

r片其肉，入火锅中，登时便吃，亦一法也,0

生片其肉，入火锅中，登时便吃，亦Z法也,0

草疊到孤頂，身齊高Q鳥翔。,2

草疊到孤頂，身齊高鳥。,2

至其首尾各安罗经盘以定方向，中腰大w梁出头数尺，贯插腰舵，则皆同也,6

至其首尾各安罗经盘以定方向，中腰大横梁出头数尺，贯插K腰舵，则皆同也,6

V是邦也,5

是居邦也,5

汾N酒乃烧酒之至狠者,0

汾酒乃烧酒之至者狠,0

如人积阴德而人不知,0

如善人积阴德而人不,0

用蒸家鸭法蒸之亦M,0

用蒸家鸭蒸之亦可,0

愿者肖Z仙梵之身，而尘凡有至象,6

愿者肖o仙梵之身，而尘凡有至象,6

孔子曰： 材难，不其然与！ 故继世立P侯，象贤也,6

孔子曰： 材难，不其然与！ 故继世立诸侯，j贤也,6

然三种皆绿放，先秋即华，俱不c少,3

然种皆绿放，先秋即华，俱不可少,3

g此物陶方伯家制之最精,0

此物方陶伯家制之最精,0

E人不肯煨烂，故金陵人有终身不知其味者,0

人厨不肯煨烂，故金陵人有终身不知其味者,0

］其精［原作具，据冯校本改,6

］精［原作具，据冯校本改,6

其q如示诸斯乎,5

其如示斯乎,5

獨倚郡樓無限意，h滿江烟雨正冥濛。,2

獨倚郡樓無限意，滿江烟正冥濛。,2

主逐淤血，破下血积痞坚症瘕，寒热，通利血脉及九窍。生川谷。,1

主逐血淤，破下血积坚痞症瘕，寒热，通利血脉及九窍。生川谷。,1

鸡冠花，名俗波罗奢花,3

鸡花冠，俗名波罗奢花,3

味寒。,1

味寒咸。,1

讨请之,5

请Q之,5

八宝肉圆猪肉精、肥半，斩成细酱，用松仁、得香蕈、笋尖、荸荠、瓜姜之类斩成细酱，加纤粉和捏成团，放入盘f中，加甜洒、秋油、蒸之,0

八宝肉圆猪肉精、肥各半，斩成细，用松仁、得香蕈、笋尖、荸荠、瓜姜之类斩成细酱，加纤粉和捏U成团，放入盘中，加甜洒、秋油、蒸之,0

v扬之法：迟摘头，视他本少一二次，庶无过不及之差,3

扬之法：迟摘头，视他本少一二次，庶无l不及之差,3

油红，〈高耸起楼，与墨葵俱Z明如点漆，黑拟松烟，最为异色,3

油红，〈高耸起楼，与墨葵俱o明如点漆，黑拟松烟，最为异色,3

］谍觇之，还曰：有一老夫，毅然杖y钺，当军门立，军不得出，亮曰：必辛佐治也,6

］谍觇之，还曰：有一老夫，毅然杖黄钺，当军门立，军不得出，亮曰：必S佐治也,6

薛霸m： 我也走不得了，且就林子里歇一歇,6

薛霸道： 我也走O不得了，且就林子里歇一歇,6

猗嗟昌兮，而颀长兮。抑若扬兮，美目扬兮。巧趋跄兮，射则臧兮。,2

猗嗟昌兮，颀而长兮。抑扬兮，美目扬兮。巧趋跄兮，射则臧兮。,2

幽花尚猗短岸，渐y禽、唤友绕行輈。,2

花尚猗短岸，渐鸣禽、唤友绕行輈。,2

立n舉鞭無限意，會稀別遠擬何如。,2

立馬舉鞭無限意，會f別遠擬何如。,2

S味辛平。,1

味平辛。,1

厥利惟何，s彼白雉？,2

厥利惟何，彼白雉？,2

有人像樱花，样一沁人心脾,3

有人像花樱，一样沁人心脾,3

其k也狂,5

蔽也狂,5

）狂I则只带一两叶而已,6

）狂甚则只带一叶两而已,6

来群雁，凉生画角，叶聚亭皋。,2

来群雁，凉生画角，红叶亭皋。,2

《名医》曰：生c汉中。,1

《名医》曰：生k中。,1

夏不宜,0

春C夏不宜,0

或整腌晒干作脯食之妙,0

或整腌晒干脯食之尤妙,0

i又名赤玛瑙,3

又赤玛瑙,3

《吴普》曰：b龙眼一名益智，要术一名比目。（《御览》）,1

《吴普》曰：龙眼一益智，要术一名比目。（《御览》）,1

国家武备，缮治造作，u度大司农钱,6

国家武备，缮治造作，皆大司农钱,6

淡菜淡菜煨加汤，颇鲜，取肉去心，酒炒亦可,0

淡菜淡菜煨肉汤，颇鲜，取肉去心，酒炒亦可,0

何灵惟兮水中,2

灵何惟兮中水,2

鱼无鳞者，其腥加倍，须加意饪烹；以姜、桂胜之,0

鱼无鳞者，腥其加倍，须加意烹饪；以姜、桂胜之,0

玉楼子，〈白花起楼，高标逸韵，自是风E尘外物,3

玉楼子，〈白花起楼，高逸韵，自是风尘外物,3

不曰坚,5

不曰坚f,5

葛生蒙棘，蔹蔓于Z域。予美亡此，谁与？独息？,2

葛生蒙棘，蔹蔓于域。予亡美此，谁与？独息？,2

扒开a叶，露出圆圆的小脸，一个劲地向你点头微笑,4

扒开绿叶，露出圆圆的小脸，一个劲地向你点头L微笑,4

其功为百c神主,5

功为百神主,5

凡G者宜有裁度，用之可也,6

凡者术宜有裁度，用之可也,6

《吴普》曰：独活一名胡王使者，神农黄帝苦无毒，八月采，此药有风花不动，无风c独摇（《御览》）。,1

《吴普》曰：独活一名胡王使者，神农黄帝苦无毒，八月采，此药有风花不动，无风独摇（《X御览》）。,1

李阳冰多非古法，效子玉可也，当知之,6

李阳冰篆多非E法，效子玉可也，当知之,6

汤、禹俨而合求兮，挚、咎繇而能调。,2

汤、禹俨而求兮，挚、咎繇而能调。,2

R鹊有巢，维鸠盈之。之子于归，百两成之。,2

鹊维有巢，维鸠盈之。之子于归，百两成之。,2

其深色者历C久不变，秋後变色者非真种也,3

其深色者历久不变，秋後变者非真种也,3

o味苦温。,1

苦温。,1

煮熟以秋N、酒泡之,0

煮熟以秋油、泡酒之,0

炒者以Y薄为贵,0

炒者以f薄为贵,0

天上，空中，下脚，四处氤氲着阵阵花香,3

天上，空中，脚下，四处氤氲着阵阵c花香,3

F院逢僧定，登樓見月生。,2

入k院逢僧定，登樓見月生。,2

岂曰无衣六兮？不如子之衣，且燠兮！,2

岂曰无衣六兮？不如子之衣，安d燠兮！,2

地天玄机，由人干运，须凭目巧，总在心灵,6

天玄机，由人干运，须凭目巧，总在心灵,6

口里喃喃的骂了半i,6

口里喃喃的骂了夜,6

叶长尺五，无齿，宽约四A，色碧绿，边有黄线，色淡绿，舌碧绿，边金黄香，无极入朝贡献此花,3

叶长尺五，无齿，宽约四分，色碧绿，边黄线，色淡绿，舌碧绿，边金黄香，无极入朝献贡此花,3

陟彼崔嵬，我马虺隤。我姑酌彼金罍，以不永怀。,2

陟彼崔嵬，我马虺隤。我姑酌金罍，维以不永怀。,2

看，那边的樱花树上O满了粉嘟嘟的小花，把蜜蜂成群结队的吸引而来,3

看，那边的樱花树上满开了粉嘟嘟的小花，把蜜蜂成群结队的吸引而来,3

m方九则，何以坟之？,2

方地九则，何以坟之？,2

其计好处全在作馅得法，不过肉嫩去筋作料而X已,0

其计好处在全作馅得法，不过肉嫩去筋作料而已,0

煎炒宜盘，汤羹宜碗，炒煎宜铁锅，煨煮宜砂罐,0

煎炒宜盘，汤羹碗宜，煎炒宜铁锅，煨煮宜砂罐,0

K安之,5

则之安,5

会汉初兴，以高祖之威灵，三十万众困于平城，时奇谲之士、石画臣众甚，卒其所以脱者，世莫得而言也,6

会汉初兴，以高祖之灵威，三十万众困于平城，时谲之士、石画之臣甚众，卒其所以脱者，世莫得而言也,6

b褓香阁当日佩。,2

绣褓香阁当佩。,2

如北京北海团城有一株800年生的古松，说传曾被清乾隆封为“遮阴侯”；泰山“五大夫松”传说是秦始皇登Y在此避雨而被封以官爵的,4

如北京海团城有一株800年生的古松，传说曾被清乾隆封为“遮阴侯”；泰山“五大夫松”传说是秦始皇登山在此避雨而被封O以官爵的,4

　　凡艺菊、择o肥地一方，冬至之后以纯粪攘之，候冻而干，取其土之浮松者，置之场地之上，再粪之,3

　　艺凡菊、择地一方，冬至之后以纯粪攘之，候冻而干，取其土之浮松者，置之场地之上，再粪之,3

出宿于干，饮于言。载脂载辖，还车言迈。遄臻于卫，不瑕有害？,2

出宿于干，饮饯于言。载脂载辖，还车迈言。遄臻于卫，不瑕有害？,2

戏聊汝。,2

聊z戏汝。,2

j百花將盡牡丹坼，十雨初晴太液春。,2

百花將盡牡丹坼，十雨初晴M液春。,2

X谓圣者,5

所谓者圣,5

《周书》曰：成时王，青丘献狐九尾,6

《周书》曰：成王时，青丘献狐尾九,6

初夏的阳光从密密层层的枝叶间透射下来，地上印满了铜钱大小的粼粼斑光,4

初夏的阳光从密密层的枝叶间透射下来，地上印满了铜钱大小的粼粼光斑,4

能将南北合e手，顽伯山人天下奇,6

能将南北合一手，顽伯s山人天下奇,6

有车邻邻，有马白颠。未见君子，寺人Z令。,2

有车邻邻，有马白颠。见未君子，寺人之令。,2

《名医》曰：生夏江，五月取，腹有血者良。,1

《名医》曰：生江夏，月取，腹有血者良。,1

则无可以I取亲于百姓者矣,5

则无可以取亲于Q百姓者矣,5

以其辅之I者众,5

以其辅者之众,5

妩媚过谈昌黎子，石鼓今于迹罔传,6

妩媚过谈昌黎子，鼓石于今迹罔传,6

饮余K于咸池兮，总余辔乎扶桑。,2

饮余马于咸池兮，总余辔乎桑扶。,2

n人不服而不能来也,5

远p人不服而不能来也,5

若逢一宗X师而摹仿之，逢一主考而摹仿之，则掇皮元真，终身不中矣,0

若逢一宗师而摹仿之，逢一主考而摹仿之，则掇皮元真，终身C不中矣,0

孔子曰： 取奚于三家之堂！ 臣请收还武库,6

孔子曰： 奚取于三家堂之！ 臣请收还武库,6

《医》曰：一名芡，生雷泽，八月采。,1

《名医》曰：名芡，生雷泽，八月采。,1

墨池U闊類湘江水，筆塚高齊太華峰。,2

墨池闊類湘江水，筆塚高齊太華。,2

春风吹动的时候，柳树的枝条上叶苞鼓d胀，一个，又一个，均匀地排列着，像是水墨上好看的墨点，溢满了淡雅的意趣,4

春风吹动的时候，柳树的枝条上叶苞鼓胀，一个，又一个，均匀地排列着，像是水墨画上好看的墨点，溢满了淡雅的意N趣,4

《F医》曰：一名羊乳，一名却暑，一名仙人杖，一名西王母杖，生常山，及诸邱陵阪岸，冬采根，春夏采叶，秋采茎实，阴干。,1

《名医》曰：一名羊乳，一名却暑，一名仙人杖，一名西王母杖，生常山，及诸邱阪岸，冬根，春夏采叶，秋采茎实，阴干。,1

未也,5

泥带杂质经火煅，则杂质去而土O性存,3

泥带杂质经火煅，则杂质去而土存,3

　　芙蓉菊，状如w芙蓉，亦红色,3

　　芙蓉菊，状如芙l，亦红色,3

薛腰里解下索子来，把林冲连手带脚和枷紧紧的绑在树上,6

薛霸腰里G下索子来，把林冲连手带脚和枷紧紧的绑在树上,6

有V稷焉,5

有社D焉,5

至于无锡酒，用天下第二泉所作，C是品，而被市井人苟且为之，遂至浇淳散朴，殊可惜也,0

至于无锡酒，用天下第二泉所作，本是佳，而被市d井人苟且为之，遂至浇淳散朴，殊可惜也,0

有诏： 左军将彭宣与中朝者杂问 ，宣等奏劾 博、玄、晏皆不道，不敬，请召诣廷尉诏狱 ,6

有诏： 左将军彭宣与中朝者杂问 ，宣等奏劾 博、玄、晏皆不道，不敬，请i召诣廷尉诏狱 ,6

降自西阶，适东壁，北面于母,6

降自西阶，适东，北面见于母,6

荟兮蔚兮，南山朝隮。婉兮娈兮，o女斯饥。,2

荟兮蔚兮，山南朝隮。婉兮娈兮，季女斯饥。,2

于我毕矣,5

再醮，豆，葵菹、蠃醢,6

再，两豆，葵菹、蠃醢,6

野鸭k鸭切厚片，秋油郁过，用两片雪梨夹住炮炒之,0

野鸭野鸭切厚片，秋油郁过，用两雪梨夹住炮炒之,0

步摇，丛生，其花四出，皆偶对，无风常摇，盖干弱而枝繁也,3

金步摇，丛生，其四出，皆偶对，无风常摇，盖干弱而枝繁也,3

则不敬,5

则民不,5

彩云抱月宝Q姬得于金江渡口,3

彩云抱月宝姬得于n江渡口,3

